text,label
"a film that will be best appreciated by those willing to endure its extremely languorous rhythms , waiting for happiness is ultimately thoughtful without having much dramatic impact . ",0
photographed with melancholy richness and eloquently performed yet also decidedly uncinematic . ,1
"in this film we at least see a study in contrasts ; the wide range of one actor , and the limited range of a comedian . ",0
millions of dollars heaped upon a project of such vast proportions need to reap more rewards than spiffy bluescreen technique and stylish weaponry . ,0
"[nelson's] movie about morally compromised figures leaves viewers feeling compromised , unable to find their way out of the fog and the ashes . ",0
" i admire the closing scenes of the film , which seem to ask whether our civilization offers a cure for vincent's complaint . ",1
"a pathetic exploitation film that tries to seem sincere , and just seems worse for the effort . ",0
"an extremely funny , ultimately heartbreaking look at life in contemporary china . ",1
"an interesting psychological game of cat-and-mouse , three-dimensional characters and believable performances all add up to a satisfying crime drama . ",1
both a detective story and a romance spiced with the intrigue of academic skullduggery and politics . ,1
"this is a remake by the numbers , linking a halfwit plot to a series of standup routines in which wilson and murphy show how funny they could have been in a more ambitious movie . ",0
"whereas the extremely competent hitman films such as pulp fiction and get shorty resonate a sardonic verve to their caustic purpose for existing , who is cletis tout ? is an inexpressible and drab wannabe looking for that exact niche . ",0
an experience so engrossing it is like being buried in a new environment . ,1
the transporter is as lively and as fun as it is unapologetically dumb,1
"it's a treat – a delightful , witty , improbable romantic comedy with a zippy jazzy score… grant and bullock make it look as though they are having so much fun . ",1
'how many more voyages can this limping but dearly-loved franchise survive ? ',0
"you have once again entered the bizarre realm where director adrian lyne holds sway , where all relationships are simultaneously broadly metaphorical , oddly abstract , and excruciatingly literal . ",0
may cause you to bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists . ,0
will grab your children by the imagination and amaze them and amuse them . ,1
has the disjointed feel of a bunch of strung-together tv episodes . ,0
"a lot of the credit for the film's winning tone must go to grant , who hasn't lost a bit of the dry humor that first made audiences on both sides of the atlantic love him . ",1
"what time is it there ? is not easy . it haunts you , you can't forget it , you admire its conception and are able to resolve some of the confusions you had while watching it . ",1
nothing short of wonderful with its ten-year-old female protagonist and its steadfast refusal to set up a dualistic battle between good and evil . ,1
"suffice to say that after seeing this movie in imax form , you'll be more acquainted with the tiniest details of tom hanks' face than his wife is . ",1
"the movie isn't painfully bad , something to be 'fully experienced' ; it's just tediously bad , something to be fully forgotten . ",0
transforms one of [shakespeare's] deepest tragedies into a smart new comedy . ,1
the ending is a cop-out . what happens to john q ? i don't have an i am sam clue . ,0
ja rule and kurupt should have gotten to rap . it would have benefitted the dialogue . ,0
the thrill is ( long ) gone . ,0
"no , it's not as single-minded as john carpenter's original , but it's sure a lot smarter and more unnerving than the sequels . ",1
one of [herzog's] least inspired works . ,1
"giggling at the absurdities and inconsistencies is part of the fun . but the talented cast alone will keep you watching , as will the fight scenes . ",1
there is truth here,1
more a gunfest than a rock concert . ,0
"as they used to say in the 1950s sci-fi movies , signs is a tribute to shyamalan's gifts , which are such that we'll keep watching the skies for his next project . ",1
it's an often-cute film but either needs more substance to fill the time or some judicious editing . ,1
"watchable up until the point where the situations and the dialogue spin hopelessly out of control -- that is to say , when carol kane appears on the screen . ",0
should have been worth cheering as a breakthrough but is devoid of wit and humor . ,0
"the acting by the over-25s lacks spark , with csokas particularly unconnected . ",0
"some actors steal scenes . tom green just gives them a bad odor . this self-infatuated goofball is far from the only thing wrong with the clumsy comedy stealing harvard , but he's the most obvious one . ",0
"thankfully , the film , which skirts that rapidly deteriorating line between fantasy and reality . . . takes a tongue-in-cheek attitude even as it pushes the croc hunter agenda . ",1
"with a romantic comedy plotline straight from the ages , this cinderella story doesn't have a single surprise up its sleeve . but it does somehow manage to get you under its spell . ",1
a movie to forget,0
"plays as hollow catharsis , with lots of tears but very little in the way of insights . ",0
"when mr . hundert tells us in his narration that 'this is a story without surprises , ' we nod in agreement . ",0
worse than 'silence of the lambs' better than 'hannibal',1
intelligent and moving . ,1
passably entertaining but also mechanical and joyless . ,0
"priggish , lethargically paced parable of renewal . ",0
"the film belongs to the marvelous verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public",1
"so muddled , repetitive and ragged that it says far less about the horrifying historical reality than about the filmmaker's characteristic style . ",0
a movie that at its best doesn't just make the most out of its characters' flaws but insists on the virtue of imperfection . ,1
stevens' vibrant creative instincts are the difference between this and countless other flicks about guys and dolls . ,1
"it's so tedious that it makes you forgive every fake , dishonest , entertaining and , ultimately , more perceptive moment in bridget jones's diary . ",0
"stale , futile scenario . ",0
"a deceivingly simple film , one that grows in power in retrospect . ",1
"the filmmakers are playing to the big boys in new york and l . a . to that end , they mock the kind of folks they don't understand , ones they figure the power-lunchers don't care to understand , either . ",0
"keenly observed and refreshingly natural , swimming gets the details right , from its promenade of barely clad bodies in myrtle beach , s . c . , to the adrenaline jolt of a sudden lunch rush at the diner . ",1
"the powerpuff girls arrive on the big screen with their super-powers , their super-simple animation and their super-dooper-adorability intact . ",1
"must-see viewing for anyone involved in the high-tech industry . others may find it migraine-inducing , despite moore's attempts at whimsy and spoon feeding . ",0
"like its title character , esther kahn is unusual but unfortunately also irritating . ",0
"after you laugh once ( maybe twice ) , you will have completely forgotten the movie by the time you get back to your car in the parking lot . ",0
the first shocking thing about sorority boys is that it's actually watchable . even more baffling is that it's funny . ,1
maudlin and melodramatic we expected . boring we didn't . ,0
"off the hook is overlong and not well-acted , but credit writer-producer-director adam watstein with finishing it at all . ",0
a lame romantic comedy about an unsympathetic character and someone who would not likely be so stupid as to get involved with her . ,0
"a clumsily manufactured exploitation flick , a style-free exercise in manipulation and mayhem . ",0
"i don't mind having my heartstrings pulled , but don't treat me like a fool . ",0
those with a modicum of patience will find in these characters' foibles a timeless and unique perspective . ,1
"the filmmakers try to balance pointed , often incisive satire and unabashed sweetness , with results that are sometimes bracing , sometimes baffling and quite often , and in unexpected ways , touching . ",1
"how do you make a movie with depth about a man who lacked any ? on the evidence before us , the answer is clear : not easily and , in the end , not well enough . ",0
"the delicious trimmings…arrive early and stay late , filling nearly every minute…with a lighthearted glow , some impudent snickers , and a glorious dose of humankind's liberating ability to triumph over a scrooge or two . ",1
"the cumulative effect of watching this 65-minute trifle is rather like being trapped while some weird relative trots out the video he took of the family vacation to stonehenge . before long , you're desperate for the evening to end . ",0
"unintelligible , poorly acted , brain-slappingly bad , harvard man is ludicrous enough that it could become a cult classic . ",0
" . . . a weak , manipulative , pencil-thin story that is miraculously able to entertain anyway . ",1
warm and exotic . ,1
the film is a very good viewing alternative for young women . ,1
"if it's not entirely memorable , the movie is certainly easy to watch . ",1
"that is essentially what's missing from blackboards -- the sense of something bigger , some ultimate point . ",0
"as broad and cartoonish as the screenplay is , there is an accuracy of observation in the work of the director , frank novak , that keeps the film grounded in an undeniable social realism . ",1
"even by the intentionally low standards of frat-boy humor , sorority boys is a bowser . ",0
"as the movie traces mr . brown's athletic exploits , it is impossible not to be awed by the power and grace of one of the greatest natural sportsmen of modern times . ",1
it's actually too sincere -- the crime movie equivalent of a chick flick . ,0
the whole mess boils down to a transparently hypocritical work that feels as though it's trying to set the women's liberation movement back 20 years . ,0
an impressive hybrid . ,1
"though it lacks the utter authority of a genre gem , there's a certain robustness to this engaging mix of love and bloodletting . ",1
