text,label
canadian filmmaker gary burns ' inventive and mordantly humorous take on the soullessness of work in the city .,1
this one aims for the toilet and scores a direct hit .,0
"the script is a tired one , with few moments of joy rising above the stale material .",0
does not go far enough in its humor or stock ideas to stand out as particularly memorable or even all that funny .,0
an immensely entertaining look at some of the unsung heroes of 20th century pop music .,1
a processed comedy chop suey .,0
"frankly , it 's pretty stupid .",0
one lousy movie .,0
"much like its easily dismissive take on the upscale lifestyle , there is n't much there here .",0
"an undeniably moving film to experience , and ultimately that 's what makes it worth a recommendation .",1
"and if you appreciate the one-sided theme to lawrence 's over-indulgent tirade , then knock yourself out and enjoy the big screen postcard that is a self-glorified martin lawrence lovefest .",0
"starts out mediocre , spirals downward , and thuds to the bottom of the pool with an utterly incompetent conclusion .",0
"could have been crisper and punchier , but it 's likely to please audiences who like movies that demand four hankies .",1
"such a fine idea for a film , and such a stultifying , lifeless execution .",0
"secretary manages a neat trick , bundling the flowers of perversity , comedy and romance into a strangely tempting bouquet of a movie .",1
"on a cutting room floor somewhere lies ... footage that might have made no such thing a trenchant , ironic cultural satire instead of a frustrating misfire .",0
the movie is as padded as allen 's jelly belly .,0
"this is a very funny , heartwarming film .",1
the director explores all three sides of his story with a sensitivity and an inquisitiveness reminiscent of truffaut .,1
"swims in mediocrity , sticking its head up for a breath of fresh air now and then .",0
"the whole thing 's fairly lame , making it par for the course for disney sequels .",0
"an eye-boggling blend of psychedelic devices , special effects and backgrounds , ` spy kids 2 ' is a visual treat for all audiences .",1
"a genuinely funny ensemble comedy that also asks its audience -- in a heartwarming , nonjudgmental kind of way -- to consider what we value in our daily lives .",1
"if i want a real movie , i 'll buy the criterion dvd .",0
"a delicious , quirky movie with a terrific screenplay and fanciful direction by michael gondry .",1
"and thanks to kline 's superbly nuanced performance , that pondering is highly pleasurable .",1
"fails to satisfactorily exploit its gender politics , genre thrills or inherent humor .",0
"worthless , from its pseudo-rock-video opening to the idiocy of its last frames .",0
one of the year 's most weirdly engaging and unpredictable character pieces .,1
the bard as black comedy -- willie would have loved it .,1
one-sided documentary offers simplistic explanations to a very complex situation .,0
"this is the kind of subject matter that could so easily have been fumbled by a lesser filmmaker , but ayres makes the right choices at every turn .",1
an enjoyable experience .,1
"the movie 's major and most devastating flaw is its reliance on formula , though , and it 's quite enough to lessen the overall impact the movie could have had .",0
if you grew up on scooby -- you 'll love this movie .,1
"as a girl-meets-girl romantic comedy , kissing jessica steinis quirky , charming and often hilarious .",1
"but it will just as likely make you weep , and it will do so in a way that does n't make you feel like a sucker .",1
brosnan 's finest non-bondish performance yet fails to overcome the film 's manipulative sentimentality and annoying stereotypes .,0
"anyone else who may , for whatever reason , be thinking about going to see this movie is hereby given fair warning .",0
it 's a barely tolerable slog over well-trod ground .,0
one of those so-so films that could have been much better .,0
represents the depths to which the girls-behaving-badly film has fallen .,0
"the performances are immaculate , with roussillon providing comic relief .",1
"i 'm sure mainstream audiences will be baffled , but , for those with at least a minimal appreciation of woolf and clarissa dalloway , the hours represents two of those well spent .",1
a small gem from belgium .,1
"thoughtless , random , superficial humour and a lot of very bad scouse accents",0
the film is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold .,0
"shot in rich , shadowy black-and-white , devils chronicles , with increasingly amused irony , the relationship between reluctant captors and befuddled captives .",1
over and over again .,0
there 's only one way to kill michael myers for good : stop buying tickets to these movies .,0
ryan gosling ... is at 22 a powerful young actor .,1
and adults will at least have a dream image of the west to savor whenever the film 's lamer instincts are in the saddle .,0
everything about it from the bland songs to the colorful but flat drawings is completely serviceable and quickly forgettable .,0
something for everyone .,1
"affirms the gifts of all involved , starting with spielberg and going right through the ranks of the players -- on-camera and off -- that he brings together .",1
"... a great , participatory spectator sport . '",1
"both garcia and jagger turn in perfectly executed and wonderfully sympathetic characters , who are alternately touching and funny .",1
`` cremaster 3 '' should come with the warning `` for serious film buffs only ! '',1
"halfway through the movie , the humor dwindles .",0
the performances of the four main actresses bring their characters to life .,1
"enjoyably dumb , sweet , and intermittently hilarious -- if you 've a taste for the quirky , steal a glimpse .",1
i suspect this is the kind of production that would have been funnier if the director had released the outtakes theatrically and used the film as a bonus feature on the dvd .,0
the project 's filmmakers forgot to include anything even halfway scary as they poorly rejigger fatal attraction into a high school setting .,0
"all the more disquieting for its relatively gore-free allusions to the serial murders , but it falls down in its attempts to humanize its subject .",0
a story which fails to rise above its disgusting source material .,0
"return to never land is reliable , standard disney animated fare , with enough creative energy and wit to entertain all ages .",1
"it 's hard to imagine any recent film , independent or otherwise , that makes as much of a mess as this one .",0
"this charming but slight tale has warmth , wit and interesting characters compassionately portrayed .",1
those with a modicum of patience will find in these characters ' foibles a timeless and unique perspective .,1
most of the things that made the original men in black such a pleasure are still there .,1
"a deliberative account of a lifestyle characterized by its surface-obsession -- one that typifies the delirium of post , pre , and extant stardom .",1
"` linklater fans , or pretentious types who want to appear avant-garde will suck up to this project ... '",0
"a timid , soggy near miss .",0
"the gifted crudup has the perfect face to play a handsome blank yearning to find himself , and his cipherlike personality and bad behavior would play fine if the movie knew what to do with him .",0
"never lets go your emotions , taking them to surprising highs , sorrowful lows and hidden impulsive niches ... gorgeous , passionate , and at times uncommonly moving .",1
bound to appeal to women looking for a howlingly trashy time .,1
delightfully rendered,1
"there may have been a good film in `` trouble every day , '' but it is not what is on the screen .",0
wow .,1
"obviously , a lot of people wasted a lot of their time -lrb- including mine -rrb- on something very inconsequential .",0
"the search for redemption makes for a touching love story , mainly because blanchett and ribisi compellingly tap into a spiritual aspect of their characters ' suffering .",1
"on its own , it 's not very interesting .",0
"why sit through a crummy , wannabe-hip crime comedy that refers incessantly to old movies , when you could just rent those movies instead , let alone seek out a respectable new one ?",0
daughter from danang sticks with its subjects a little longer and tells a deeper story,1
depressingly thin and exhaustingly contrived .,0
supposedly authentic account of a historical event that 's far too tragic to merit such superficial treatment .,0
`` barbershop '' is a good-hearted ensemble comedy with a variety of quirky characters and an engaging story .,1
it 's just hard to believe that a life like this can sound so dull .,0
a captivating and intimate study about dying and loving ...,1
yes .,1
parents beware ; this is downright movie penance .,0
... pray does n't have a passion for the material .,0
hashiguchi uses the situation to evoke a japan bustling atop an undercurrent of loneliness and isolation .,1
"from the choppy editing to the annoying score to ` special effects ' by way of replacing objects in a character 's hands below the camera line , `` besotted '' is misbegotten",0
"his -lrb- nelson 's -rrb- screenplay needs some serious re-working to show more of the dilemma , rather than have his characters stage shouting matches about it .",0
this pathetic junk is barely an hour long .,0
the movie keeps coming back to the achingly unfunny phonce and his several silly subplots .,0
do n't wait to see this terrific film with your kids -- if you do n't have kids borrow some .,1
the whole talking-animal thing is grisly .,0
"you might want to take a reality check before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead .",0
a different movie -- sometimes tedious -- by a director many viewers would like to skip but film buffs should get to know .,1
and vin diesel is the man .,1
"i was amused and entertained by the unfolding of bielinsky 's cleverly constructed scenario , and greatly impressed by the skill of the actors involved in the enterprise .",1
delight your senses and crash this wedding !,1
"a dark , quirky road movie that constantly defies expectation .",1
"both heartbreaking and heartwarming ... just a simple fable done in an artless sytle , but it 's tremendously moving .",1
ozpetek 's effort has the scope and shape of an especially well-executed television movie .,1
"this ready-made midnight movie probably wo n't stand the cold light of day , but under the right conditions , it 's goofy -lrb- if not entirely wholesome -rrb- fun .",1
manages to delight without much of a story .,1
plotless collection of moronic stunts is by far the worst movie of the year .,0
what a great way to spend 4 units of your day .,1
a no-holds-barred cinematic treat .,1
a thought-provoking and often-funny drama about isolation .,1
-lrb- westbrook -rrb- makes a wonderful subject for the camera .,1
"the journey is worth your time , especially if you have ellen pompeo sitting next to you for the ride .",1
i liked this film a lot ...,1
it manages to squeeze by on angelina jolie 's surprising flair for self-deprecating comedy .,1
great dragons !,1
"the movie 's plot is almost entirely witless and inane , carrying every gag two or three times beyond its limit to sustain a laugh .",0
"a gently funny , sweetly adventurous film that makes you feel genuinely good , that is to say , entirely unconned by false sentiment or sharp , overmanipulative hollywood practices .",1
serious and thoughtful .,1
feels familiar and tired .,0
i do n't think this movie loves women at all .,0
the director seems to take an unseemly pleasure in -lrb- the characters ' -rrb- misery and at the same time to congratulate himself for having the guts to confront it .,0
there 's much tongue in cheek in the film and there 's no doubt the filmmaker is having fun with it all .,1
why ?,0
"if ever such a dependable concept was botched in execution , this is it .",0
"the gags , and the script , are a mixed bag .",0
we just do n't really care too much about this love story .,0
"i liked it because it was so endlessly , grotesquely , inventive .",1
there 's more repetition than creativity throughout the movie .,0
"an entertaining british hybrid of comedy , caper thrills and quirky romance .",1
"just as the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart , time of favor presents us with an action movie that actually has a brain .",1
"it feels like very light errol morris , focusing on eccentricity but failing , ultimately , to make something bigger out of its scrapbook of oddballs .",0
"a dull , inconsistent , dishonest female bonding picture .",0
"... once the true impact of the day unfolds , the power of this movie is undeniable .",1
"the ingenious construction -lrb- adapted by david hare from michael cunningham 's novel -rrb- constantly flows forwards and back , weaving themes among three strands which allow us to view events as if through a prism",1
puts a refreshing and comical spin on the all-too-familiar saga of the contemporary single woman .,1
"writer\/director burr steers emphasizes the q in quirky , with mixed results .",1
shyamalan should stop trying to please his mom .,0
well-meant but unoriginal .,0
"a piece of mildly entertaining , inoffensive fluff that drifts aimlessly for 90 minutes before lodging in the cracks of that ever-growing category : unembarrassing but unmemorable .",0
you 'll trudge out of the theater feeling as though you rode the zipper after eating a corn dog and an extra-large cotton candy .,0
definitely worth 95 minutes of your time .,1
translating complex characters from novels to the big screen is an impossible task but they are true to the essence of what it is to be ya-ya .,1
the film 's constant mood of melancholy and its unhurried narrative are masterfully controlled .,1
"the film does n't have enough innovation or pizazz to attract teenagers , and it lacks the novel charm that made spy kids a surprising winner with both adults and younger audiences .",0
"it irritates and saddens me that martin lawrence 's latest vehicle can explode obnoxiously into 2,500 screens while something of bubba ho-tep 's clearly evident quality may end up languishing on a shelf somewhere .",0
the movie slides downhill as soon as macho action conventions assert themselves .,0
"the filmmakers are playing to the big boys in new york and l.a. to that end , they mock the kind of folks they do n't understand , ones they figure the power-lunchers do n't care to understand , either .",0
"may not be a breakthrough in filmmaking , but it is unwavering and arresting .",1
"ringu is a disaster of a story , full of holes and completely lacking in chills .",0
sayles has an eye for the ways people of different ethnicities talk to and about others outside the group .,1
"a sham construct based on theory , sleight-of-hand , and ill-wrought hypothesis .",0
"the story that emerges has elements of romance , tragedy and even silent-movie comedy .",1
easily one of the best and most exciting movies of the year .,1
adam sandler 's eight crazy nights grows on you -- like a rash .,0
"a fun family movie that 's suitable for all ages -- a movie that will make you laugh , cry and realize , ` it 's never too late to believe in your dreams . '",1
the screenplay never lets us forget that bourne was once an amoral assassin just like the ones who are pursuing him ... there is never really a true `` us '' versus `` them '' .,1
execrable .,0
"skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor .",1
"the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill .",1
the only pain you 'll feel as the credits roll is your stomach grumbling for some tasty grub .,0
"nettelbeck has crafted an engaging fantasy of flavours and emotions , one part romance novel , one part recipe book .",1
"unlike most surf movies , blue crush thrillingly uses modern technology to take the viewer inside the wave .",1
a perfectly pleasant if slightly pokey comedy .,1
"sparkling , often hilarious romantic jealousy comedy ... attal looks so much like a young robert deniro that it seems the film should instead be called ` my husband is travis bickle ' .",1
be patient with the lovely hush !,1
"director elie chouraqui , who co-wrote the script , catches the chaotic horror of war , but why bother if you 're going to subjugate truth to the tear-jerking demands of soap opera ?",0
more of the same old garbage hollywood has been trying to pass off as acceptable teen entertainment for some time now .,0
"got some good , organic character work , lots of obvious political insights and little room for engaging , imaginative filmmaking in its nearly 2 1\/2 - hour , dissipated length .",1
i liked it just enough .,1
"fast and funny , an action cartoon that 's suspenseful enough for older kids but not too scary for the school-age crowd .",1
"a strong first act and absolutely , inescapably gorgeous , skyscraper-trapeze motion of the amazing spider-man .",1
late marriage is an in-your-face family drama and black comedy that is filled with raw emotions conveying despair and love .,1
"bittersweet comedy\/drama full of life , hand gestures , and some really adorable italian guys .",1
even murphy 's expert comic timing and famed charisma ca n't rescue this effort .,0
lacks depth .,0
why would anyone cast the magnificent jackie chan in a movie full of stunt doubles and special effects ?,0
"the word that comes to mind , while watching eric rohmer 's tribute to a courageous scottish lady , is painterly .",1
"a surprisingly flat retread , hobbled by half-baked setups and sluggish pacing .",0
a gushy episode of `` m \* a \* s \* h '' only this time from an asian perspective .,0
"it 's not going to be everyone 's bag of popcorn , but it definitely gives you something to chew on .",1
"despite its promising cast of characters , big trouble remains a loosely tied series of vignettes which only prove that ` zany ' does n't necessarily mean ` funny . '",0
"better effects , better acting and a hilarious kenneth branagh .",1
"for all its visual panache and compelling supporting characters , the heart of the film rests in the relationship between sullivan and his son .",1
"what with all the blanket statements and dime-store ruminations on vanity , the worries of the rich and sudden wisdom , the film becomes a sermon for most of its running time .",0
"fontaine masterfully creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees .",1
"resident evil is n't a product of its cinematic predecessors so much as an mtv , sugar hysteria , and playstation cocktail .",0
a bit too eager to please .,0
"follows the original film virtually scene for scene and yet manages to bleed it almost completely dry of humor , verve and fun .",0
"` it 's painful to watch witherspoon 's talents wasting away inside unnecessary films like legally blonde and sweet home abomination , i mean , alabama . '",0
"if only it were , well , funnier .",0
irwin is so earnest that it 's hard to resist his pleas to spare wildlife and respect their environs .,1
"ben kingsley is truly funny , playing a kind of ghandi gone bad .",1
"it may scream low budget , but this charmer has a spirit that can not be denied .",1
"for its 100 minutes running time , you 'll wait in vain for a movie to happen .",0
"` possession , ' based on the book by a.s. byatt , demands that labute deal with the subject of love head-on ; trading in his cynicism for reverence and a little wit",1
it 's uninteresting .,0
"the movie spends more time with schneider than with newcomer mcadams , even though her performance is more interesting -lrb- and funnier -rrb- than his .",0
the lousy lead performances ... keep the movie from ever reaching the comic heights it obviously desired .,0
it 's worth taking the kids to .,1
a moving picture that does not move .,0
the problem with movies about angels is they have a tendency to slip into hokum .,0
"a lot of fun , with an undeniable energy sparked by two actresses in their 50s working at the peak of their powers .",1
about the best thing you could say about narc is that it 's a rock-solid little genre picture .,1
"laced with liberal doses of dark humor , gorgeous exterior photography , and a stable-full of solid performances , no such thing is a fascinating little tale .",1
a compelling film .,1
does point the way for adventurous indian filmmakers toward a crossover into nonethnic markets .,1
where the film falters is in its tone .,0
but the film itself is ultimately quite unengaging .,0
"you may be captivated , as i was , by its moods , and by its subtly transformed star , and still wonder why paul thomas anderson ever had the inclination to make the most sincere and artful movie in which adam sandler will probably ever appear .",1
this is a movie where the most notable observation is how long you 've been sitting still .,0
evokes the style and flash of the double-cross that made mamet 's `` house of games '' and last fall 's `` heist '' so much fun .,1
friday after next is a lot more bluster than bite .,0
the new film of anton chekhov 's the cherry orchard puts the ` ick ' in ` classic . ',0
"the filmmakers want nothing else than to show us a good time , and in their cheap , b movie way , they succeed .",1
starts as an intense political and psychological thriller but is sabotaged by ticking time bombs and other hollywood-action cliches .,0
it 's a funny little movie with clever dialogue and likeable characters .,1
"a dark-as-pitch comedy that frequently veers into corny sentimentality , probably would not improve much after a therapeutic zap of shock treatment .",0
"the jokes are sophomoric , stereotypes are sprinkled everywhere and the acting ranges from bad to bodacious .",0
"alternating between facetious comic parody and pulp melodrama , this smart-aleck movie ... tosses around some intriguing questions about the difference between human and android life .",1
-lrb- a -rrb- satisfying niblet .,1
"a colorful , vibrant introduction to a universal human impulse , lushly photographed and beautifully recorded .",1
"in my own very humble opinion , in praise of love lacks even the most fragmented charms i have found in almost all of his previous works .",0
men in black ii achieves ultimate insignificance -- it 's the sci-fi comedy spectacle as whiffle-ball epic .,0
thoroughly awful .,0
significantly better than its 2002 children 's - movie competition .,1
a cockeyed shot all the way .,0
"for those who like quirky , slightly strange french films , this is a must !",1
"not once in the rush to save the day did i become very involved in the proceedings ; to me , it was just a matter of ` eh . '",0
the dirty jokes provide the funniest moments in this oddly sweet comedy about jokester highway patrolmen .,1
a compelling allegory about the last days of germany 's democratic weimar republic .,1
", the sum of all fears is simply a well-made and satisfying thriller .",1
"for a film about explosions and death and spies , `` ballistic : ecks vs. sever '' seems as safe as a children 's film .",0
"a little too ponderous to work as shallow entertainment , not remotely incisive enough to qualify as drama , monsoon wedding serves mostly to whet one 's appetite for the bollywood films .",0
poor ben bratt could n't find stardom if mapquest emailed him point-to-point driving directions .,0
"girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy .",0
"the plot is nothing but boilerplate clichés from start to finish , and the script assumes that not only would subtlety be lost on the target audience , but that it 's also too stupid to realize that they 've already seen this exact same movie a hundred times",0
"it does n't flinch from its unsettling prognosis , namely , that the legacy of war is a kind of perpetual pain .",0
nothing too deep or substantial .,0
it asks nothing of the audience other than to sit back and enjoy a couple of great actors hamming it up .,1
"i liked about schmidt a lot , but i have a feeling that i would have liked it much more if harry & tonto never existed .",1
nearly every attempt at humor here is doa .,0
"sodden and glum , even in those moments where it 's supposed to feel funny and light .",0
much of what we see is horrible but it 's also undeniably exceedingly clever .,1
"all in all , an interesting look at the life of the campaign-trail press , especially ones that do n't really care for the candidate they 're forced to follow .",1
"the pairing does sound promising in theory ... but their lack of chemistry makes eddie murphy and robert deniro in showtime look like old , familiar vaudeville partners .",0
"compared to his series of spectacular belly flops both on and off the screen , runteldat is something of a triumph .",1
there is nothing redeeming about this movie .,0
"like blended shades of lipstick , these components combine into one terrific story with lots of laughs .",1
"i 've seen some bad singer-turned actors , but lil bow wow takes the cake .",0
"the picture uses humor and a heartfelt conviction to tell a story about discovering your destination in life , but also acknowledging the places , and the people , from whence you came .",1
"dog soldiers does n't transcend genre -- it embraces it , energizes it and takes big bloody chomps out of it .",1
the ring never lets you off the hook .,1
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .,1
... unbearably lame .,0
"warm in its loving yet unforgivingly inconsistent depiction of everyday people , relaxed in its perfect quiet pace and proud in its message .",1
"-lrb- n -rrb- o matter how much good will the actors generate , showtime eventually folds under its own thinness .",0
the latest adam sandler assault and possibly the worst film of the year .,0
"polished , well-structured film .",1
mctiernan 's remake may be lighter on its feet -- the sober-minded original was as graceful as a tap-dancing rhino -- but it is just as boring and as obvious .,0
an ingenious and often harrowing look at damaged people and how families can offer either despair or consolation .,1
"the film is a confusing melange of tones and styles , one moment a romantic trifle and the next a turgid drama .",0
"a big , loud , bang-the-drum bore .",0
"the result puts a human face on derrida , and makes one of the great minds of our times interesting and accessible to people who normally could n't care less .",1
"not that any of us should be complaining when a film clocks in around 90 minutes these days , but the plotting here leaves a lot to be desired .",0
"if you 're not , you 'll still have a good time . ''",1
"mr. goyer 's loose , unaccountable direction is technically sophisticated in the worst way .",0
"there are plenty of scenes in frida that do work , but rarely do they involve the title character herself .",1
campanella 's competent direction and his excellent cast overcome the obstacles of a predictable outcome and a screenplay that glosses over rafael 's evolution .,1
best enjoyed as a work of fiction inspired by real-life events .,1
does an impressive job of relating the complicated history of the war and of filling in the background .,1
"a few hours after you 've seen it , you forget you 've been to the movies .",0
"despite all the closed-door hanky-panky , the film is essentially juiceless .",0
the movie 's blatant derivativeness is one reason it 's so lackluster .,0
"normally , rohmer 's talky films fascinate me , but when he moves his setting to the past , and relies on a historical text , he loses the richness of characterization that makes his films so memorable .",0
"it 's hard to imagine anybody ever being `` in the mood '' to view a movie as harrowing and painful as the grey zone , but it 's equally hard to imagine anybody being able to tear their eyes away from the screen once it 's started .",1
"the way the roundelay of partners functions , and the interplay within partnerships and among partnerships and the general air of gator-bashing are consistently delightful .",1
"entertaining enough , but nothing new",0
"like all great films about a life you never knew existed , it offers much to absorb and even more to think about after the final frame .",1
imagine o. henry 's the gift of the magi relocated to the scuzzy underbelly of nyc 's drug scene .,0
"everyone 's insecure in lovely and amazing , a poignant and wryly amusing film about mothers , daughters and their relationships .",1
"it does n't take a rocket scientist to figure out that this is a mormon family movie , and a sappy , preachy one at that .",0
and it 's harder still to believe that anyone in his right mind would want to see the it .,0
"there 's a delightfully quirky movie to be made from curling , but brooms is n't it .",0
predictably soulless techno-tripe .,0
too bad .,0
"elegantly produced and expressively performed , the six musical numbers crystallize key plot moments into minutely detailed wonders of dreamlike ecstasy .",1
"even by the intentionally low standards of frat-boy humor , sorority boys is a bowser .",0
has all the scenic appeal of a cesspool .,0
"lovingly photographed in the manner of a golden book sprung to life , stuart little 2 manages sweetness largely without stickiness .",1
the fact that the ` best part ' of the movie comes from a 60-second homage to one of demme 's good films does n't bode well for the rest of it .,0
another entertaining romp from robert rodriguez .,1
"partly a schmaltzy , by-the-numbers romantic comedy , partly a shallow rumination on the emptiness of success -- and entirely soulless .",0
hollywood has taken quite a nosedive from alfred hitchcock 's imaginative flight to shyamalan 's self-important summer fluff .,0
downright transparent is the script 's endless assault of embarrassingly ham-fisted sex jokes that reek of a script rewrite designed to garner the film a `` cooler '' pg-13 rating .,0
there is nothing funny in this every-joke-has - been-told-a - thousand-times - before movie .,0
woody allen can write and deliver a one liner as well as anybody .,1
"a bland , obnoxious 88-minute infomercial for universal studios and its ancillary products . . .",0
these guys seem great to knock back a beer with but they 're simply not funny performers .,0
"chilling in its objective portrait of dreary , lost twenty-first century america .",1
"`` looking for leonard '' just seems to kinda sit in neutral , hoping for a stiff wind to blow it uphill or something .",0
completely creatively stillborn and executed in a manner that i 'm not sure could be a single iota worse ... a soulless hunk of exploitative garbage .,0
"what could have easily become a cold , calculated exercise in postmodern pastiche winds up a powerful and deeply moving example of melodramatic moviemaking .",1
worthy of the gong .,0
"it 's not nearly as fresh or enjoyable as its predecessor , but there are enough high points to keep this from being a complete waste of time .",1
"a film neither bitter nor sweet , neither romantic nor comedic , neither warm nor fuzzy .",1
but mr. polanski creates images even more haunting than those in mr. spielberg 's 1993 classic .,1
"the urban landscapes are detailed down to the signs on the kiosks , and the color palette , with lots of somber blues and pinks , is dreamy and evocative .",1
"-lrb- there 's -rrb- quite a bit of heart , as you would expect from the directors of the little mermaid and aladdin .",1
"it 's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw-droppingly odd behavior -- yet i found it weirdly appealing .",1
"here , common sense flies out the window , along with the hail of bullets , none of which ever seem to hit sascha .",0
a big meal of cliches that the talented cast generally chokes on .,0
"entirely appropriately , the tale unfolds like a lazy summer afternoon and concludes with the crisp clarity of a fall dawn .",1
"some of the characters die and others do n't , and the film pretends that those living have learned some sort of lesson , and , really , nobody in the viewing audience cares .",0
robert harmon 's less-is-more approach delivers real bump-in - the-night chills -- his greatest triumph is keeping the creepy crawlies hidden in the film 's thick shadows .,1
"it 's better suited for the history or biography channel , but there 's no arguing the tone of the movie - it leaves a bad taste in your mouth and questions on your mind .",0
"scherfig , the writer-director , has made a film so unabashedly hopeful that it actually makes the heart soar .",1
"shiner can certainly go the distance , but is n't world championship material",1
"steven soderbergh 's digital video experiment is a clever and cutting , quick and dirty look at modern living and movie life .",1
"you may think you have figured out the con and the players in this debut film by argentine director fabian bielinsky , but while you were thinking someone made off with your wallet .",0
"even if you 're an elvis person , you wo n't find anything to get excited about on this dvd .",0
"you need n't be steeped in '50s sociology , pop culture or movie lore to appreciate the emotional depth of haynes ' work .",1
"fear permeates the whole of stortelling , todd solondz ' oftentimes funny , yet ultimately cowardly autocritique .",1
it labours as storytelling .,0
"as a story of dramatic enlightenment , the screenplay by billy ray and terry george leaves something to be desired .",0
"claude chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .",1
"the aaa of action , xxx is a blast of adrenalin , rated eee for excitement .",1
those who want to be jolted out of their gourd should drop everything and run to ichi .,1
"the entire cast is first-rate , especially sorvino .",1
it 's just plain lurid when it is n't downright silly .,0
an awkwardly contrived exercise in magic realism .,0
it 's supposed to be post-feminist breezy but ends up as tedious as the chatter of parrots raised on oprah .,0
"an obvious copy of one of the best films ever made , how could it not be ?",0
so aggressively cheery that pollyana would reach for a barf bag .,0
"no , i do n't know why steven seagal is considered a star , nor why he keeps being cast in action films when none of them are ever any good or make any money .",0
"slap me , i saw this movie .",0
caviezel embodies the transformation of his character completely .,1
"too much of storytelling moves away from solondz 's social critique , casting its audience as that of intellectual lector in contemplation of the auteur 's professional injuries .",0
"problem is , we have no idea what in creation is going on .",0
... a triumph of emotionally and narratively complex filmmaking .,1
